C1E;  4.5%;   0.3 ms;  3.4%;   0.3 ms
;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;

____________________________________________________________________
 *  *  *   Processor Frequency Report   *  *  *

Package;0
Idle;
;
;
;

;Core 0
Idle;
;Core 1
Idle;
;Core 2
Idle;
;Core 3
Idle;
;
;
;

CPU 0;CPU 4
Average;   973 MHz;   984 MHz
Idle;
CPU 1;CPU 5
Average;   968 MHz;   969 MHz
Idle;
CPU 2;CPU 6
Average;   970 MHz;   967 MHz
Idle;
CPU 3;CPU 7
Average;   966 MHz;   955 MHz
Idle;
;
;;
;;
;;
;;
;;
;;
;;

____________________________________________________________________
 *  *  *   Overview of Software Power Consumers   *  *  *

Usage;Wakeups/s;GPU ops/s;Disk IO/s;GFX Wakeups/s;Category;Description
 23.2 ms/s;946.2;;;;Timer;tick_sched_timer
477.9 ms/s; 39.6;;;;kWork;intel_atomic_commit_work
  9.2 ms/s;194.5;;;;Timer;hrtimer_wakeup
200.0 ms/s; 88.3;;;;Process;[PID 75808] /opt/google/chrome-unstable/chrome --type=renderer --crashpad-handler-pid=39082 --enable-crash-reporter=c18b404e-4a
  3.0 ms/s; 72.0;;;;kWork;engine_retire
  6.8 ms/s; 66.1;;;;Interrupt;[0] HI_SOFTIRQ
  0.9 ms/s; 64.6;;;;Timer;intel_uncore_fw_release_timer
 59.8 ms/s; 24.8;;;;Process;[PID 2654] /usr/bin/gnome-shell 
 94.0 ms/s;  7.1;;;;Process;[PID 39118] /opt/google/chrome-unstable/chrome --type=gpu-process --crashpad-handler-pid=39082 --enable-crash-reporter=c18b404e
  1.0 ms/s; 39.6;;;;kWork;intel_atomic_cleanup_work
  2.0 ms/s; 34.2;;;;kWork;__intel_wakeref_put_work
 43.0 ms/s; 15.8;;;;Process;[PID 39160] /opt/google/chrome-unstable/chrome --type=gpu-process --crashpad-handler-pid=39082 --enable-crash-reporter=c18b404e
215.6 us/s; 32.1;;;;kWork;kfree_rcu_monitor
330.3 us/s; 31.9;;;;kWork;kfree_rcu_work
 29.4 ms/s; 14.7;;;;Process;[PID 3233] /usr/bin/Xwayland :0 -rootless -noreset -accessx -core -auth /run/user/1000/.mutter-Xwaylandauth.OY4J71 -listenfd 4 
 55.9 ms/s;  3.1;;;;Process;[PID 31741] /opt/visual-studio-code/code --type=renderer --enable-crashpad --crashpad-handler-pid=31679 --enable-crash-reporter
  2.0 ms/s; 19.1;;;;Process;[PID 1934] mysqld 
 36.7 ms/s;  3.4;;;;Process;[PID 75814] /opt/google/chrome-unstable/chrome --type=renderer --crashpad-handler-pid=39082 --enable-crash-reporter=c18b404e-4a
  4.4 ms/s; 15.6;;;;Interrupt;[135] i915
  6.1 ms/s; 11.2;;;;Process;[PID 24554] /usr/bin/pulseaudio --daemonize=no --log-target=journal 
548.9 us/s; 12.3;;;;Process;[PID 16] [rcu_preempt]
 27.2 ms/s;  1.4;;;;Process;[PID 39294] /opt/google/chrome-unstable/chrome --type=renderer --crashpad-handler-pid=39082 --enable-crash-reporter=c18b404e-4a
574.1 us/s; 11.2;;;;Process;[PID 357] [irq/134-iwlwifi]
 12.9 ms/s;  4.5;;;;Process;[PID 75810] /opt/google/chrome-unstable/chrome --type=renderer --crashpad-handler-pid=39082 --enable-crash-reporter=c18b404e-4a
253.4 us/s;  9.3;;;;kWork;iwl_pcie_rx_allocator_work
 12.6 ms/s;  4.1;;;;Process;[PID 39074] /opt/google/chrome-unstable/chrome 
134.4 us/s;  8.3;;;;kWork;psi_avgs_work
 12.5 ms/s;  3.1;;;;Process;[PID 39159] /opt/google/chrome-unstable/chrome --type=gpu-process --crashpad-handler-pid=39082 --enable-crash-reporter=c18b404e
 81.3 us/s;  8.0;;;;kWork;rps_work
 16.4 ms/s;  1.0;;;;Interrupt;[7] sched(softirq)
  4.4 ms/s;  5.5;;;;Interrupt;[3] net_rx(softirq)
194.1 us/s;  6.5;;;;kWork;ieee80211_iface_work
 70.8 us/s;  6.1;;;;kWork;iwl_mvm_async_handlers_wk
 37.6 us/s;  6.1;;;;kWork;toggle_allocation_gate
 12.1 ms/s;  0.6;;;;Process;[PID 39129] /opt/google/chrome-unstable/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --se
  6.8 ms/s;  2.7;;;;Process;[PID 2814] /usr/bin/pulseaudio --daemonize=no --log-target=journal 
  1.0 ms/s;  5.0;;;;kWork;__i915_gem_free_work
293.7 us/s;  5.0;;;;Process;[PID 518] /usr/bin/containerd 
  5.7 ms/s;  2.5;;;;Interrupt;[9] RCU(softirq)
602.1 us/s;  4.5;;;;Process;[PID 519] /usr/bin/containerd 
  4.2 ms/s;  2.7;;;;Process;[PID 31795] /opt/visual-studio-code/code --ms-enable-electron-run-as-node /opt/visual-studio-code/resources/app/out/bootstrap-f
632.4 us/s;  3.9;;;;Process;[PID 6207] /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 32296 -prefMapSize 237929 -jsInitLen 23640
  2.0 ms/s;  3.1;;;;Interrupt;[9] acpi
  8.6 ms/s;  0.5;;;;kWork;acpi_ec_event_processor
140.3 us/s;  3.7;;;;kWork;free_work
  3.4 ms/s;  1.9;;;;Process;[PID 4383] /usr/lib/firefox/firefox -contentproc -childID 4 -isForBrowser -prefsLen 32061 -prefMapSize 237929 -jsInitLen 236400
472.5 us/s;  2.9;;;;Process;[PID 51847] /opt/google/chrome-unstable/chrome --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --servic
  3.0 ms/s;  1.9;;;;Process;[PID 8299] /usr/lib/firefox/firefox 
  5.3 ms/s;  0.7;;;;Process;[PID 3201] /opt/google/chrome/chrome 
145.9 us/s;  2.7;;;;Process;[PID 1930] mysqld 
  2.3 ms/s;  1.6;;;;Process;[PID 4251] /usr/lib/firefox/firefox 
  6.3 ms/s;;;;;Process;[PID 77516] ps
  2.4 ms/s;  1.4;;;;Process;[PID 8300] /usr/lib/firefox/firefox -contentproc -childID 4 -isForBrowser -prefsLen 32061 -prefMapSize 237929 -jsInitLen 236400
188.5 us/s;  2.1;;;;Process;[PID 1983] mysqld 
  3.0 ms/s;  1.0;;;;Process;[PID 31694] /opt/visual-studio-code/code --type=gpu-process --enable-crashpad --crashpad-handler-pid=31679 --enable-crash-repor
  2.8 ms/s;  1.0;;;;Process;[PID 8301] /usr/lib/firefox/firefox -contentproc -childID 4 -isForBrowser -prefsLen 32061 -prefMapSize 237929 -jsInitLen 236400
162.4 us/s;  2.0;;;;Process;[PID 1933] mysqld 
  2.4 ms/s;  1.1;;;;Process;[PID 31767] /opt/visual-studio-code/code --ms-enable-electron-run-as-node --inspect-port=0 /opt/visual-studio-code/resources/ap
462.1 us/s;  1.9;;;;Interrupt;[4] block(softirq)
  2.0 ms/s;  1.2;;;;Process;[PID 31749] /opt/visual-studio-code/code --type=renderer --enable-crashpad --crashpad-handler-pid=31679 --enable-crash-reporter
 40.7 us/s;  2.0;;;;kWork;flush_to_ldisc
  3.8 ms/s;  0.5;;;;Process;[PID 76209] /opt/google/chrome-unstable/chrome --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --servic
134.9 us/s;  1.9;;;;Process;[PID 1932] mysqld 
  1.6 ms/s;  1.2;;;;Process;[PID 4096] /usr/lib/firefox/firefox 
111.9 us/s;  1.7;;;;Process;[PID 11469] /usr/lib/firefox/firefox 
427.1 us/s;  1.5;;;;Process;[PID 34000] /opt/visual-studio-code/code --ms-enable-electron-run-as-node /opt/visual-studio-code/resources/app/extensions/node
  1.2 ms/s;  1.1;;;;Process;[PID 3340] /opt/google/chrome/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sand
  2.1 ms/s;  0.7;;;;kWork;wb_workfn
124.0 us/s;  1.5;;;;Process;[PID 1931] mysqld 
137.1 us/s;  1.4;;;;kWork;blk_mq_run_work_fn
  1.9 ms/s;  0.6;;;;kWork;acpi_ec_event_handler
 38.0 us/s;  1.4;;;;kWork;blk_mq_requeue_work
  1.5 ms/s;  0.7;;;;Process;[PID 31719] /opt/visual-studio-code/code --type=gpu-process --enable-crashpad --crashpad-handler-pid=31679 --enable-crash-repor
  1.7 ms/s;  0.6;;;;kWork;delayed_fput
  2.3 ms/s;  0.4;;;;Process;[PID 3351] /opt/google/chrome/chrome --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sand
  3.2 ms/s;;;;;kWork;fqdir_free_fn
112.4 us/s;  1.1;;;;Process;[PID 11164] /usr/lib/firefox/firefox -contentproc -childID 52 -isForBrowser -prefsLen 32353 -prefMapSize 237929 -jsInitLen 2364
  1.3 ms/s;  0.6;;;;Process;[PID 31657] /opt/visual-studio-code/code --enable-crashpad . 
  2.7 ms/s;;;;;Process;[PID 77515] code
  2.5 ms/s;;;;;Process;[PID 74820] ThreadPoolForeg
  2.1 ms/s; 0.12;;;;Process;[PID 77517] sh
  1.8 ms/s; 0.25;;;;Process;[PID 6198] /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 32296 -prefMapSize 237929 -jsInitLen 23640
 20.1 us/s;  0.9;;;;Timer;watchdog_timer_fn
  1.4 ms/s; 0.25;;;;Process;[PID 3230] /opt/google/chrome/chrome 
105.3 us/s;  0.7;;;;Process;[PID 7047] /usr/lib/firefox/firefox -contentproc -childID 25 -isForBrowser -prefsLen 32296 -prefMapSize 237929 -jsInitLen 23640
  2.0 ms/s;;;;;Timer;delayed_work_timer_fn
 59.2 us/s;  0.7;;;;kWork;handle_update
  1.9 ms/s;;;;;kWork;free_ipc
 12.9 us/s;  0.7;;;;kWork;pci_pme_list_scan
 11.4 us/s;  0.7;;;;kWork;lru_add_drain_per_cpu
  1.5 ms/s; 0.12;;;;Process;[PID 3414] /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3209 --enable-crash-reporter=7ef3c417-2a8e-4002-acc
  1.8 ms/s;;;;;Interrupt;[1] timer(softirq)
  1.8 ms/s;;;;;Process;[PID 77514] code
122.3 us/s;  0.6;;;;Process;[PID 31819] /opt/visual-studio-code/code --ms-enable-electron-run-as-node /opt/visual-studio-code/resources/app/out/bootstrap-f
109.7 us/s;  0.6;;;;Process;[PID 36200] /usr/lib/firefox/firefox -contentproc -childID 210 -isForBrowser -prefsLen 32641 -prefMapSize 237929 -jsInitLen 236
  1.4 ms/s; 0.12;;;;Process;[PID 36191] /usr/lib/firefox/firefox -contentproc -childID 210 -isForBrowser -prefsLen 32641 -prefMapSize 237929 -jsInitLen 236
 22.7 us/s;  0.6;;;;kWork;vmstat_shepherd
  7.8 us/s;  0.6;;;;kWork;iwl_mvm_tcm_work
  4.3 us/s;  0.6;;;;kWork;wb_update_bandwidth_workfn
;;;;;;


The battery reports a discharge rate of:  8.33 m W;

The energy consumed was :  66.9 m J;
____________________________________________________________________
 *  *  *   Device Power Report   *  *  *

Usage;Device Name
129.8%;CPU misc
129.8%;CPU core
129.8%;DRAM
100.0%;Audio codec hwC0D2: Intel
 75.2%;Display backlight
  0.0%;Audio codec hwC0D0: Realtek
381.1 pkts/s;Network interface: wlp2s0 (iwlwifi)
100.0%;PCI Device: Intel Corporation UHD Graphics 620
100.0%;Radio device: btusb
100.0%;PCI Device: Intel Corporation Sunrise Point-LP USB 3.0 xHCI Controller
100.0%;PCI Device: Intel Corporation Sunrise Point-LP PCI Express Root Port #3
100.0%;USB device: xHCI Host Controller
100.0%;Radio device: iwlwifi
100.0%;Radio device: dell-laptop
100.0%;USB device: usb-device-0451-8442
100.0%;Radio device: dell-laptop
100.0%;USB device: usb-device-0451-82ff
100.0%;USB device: xHCI Host Controller
100.0%;USB device: USB Receiver (Logitech)
100.0%;PCI Device: Intel Corporation Ethernet Connection (4) I219-LM
100.0%;PCI Device: Intel Corporation Sunrise Point-LP SATA Controller [AHCI mode]
100.0%;PCI Device: Intel Corporation JHL6340 Thunderbolt 3 Bridge (C step) [Alpine Ridge 2C 2016]
100.0%;PCI Device: Intel Corporation JHL6340 Thunderbolt 3 USB 3.1 Controller (C step) [Alpine Ridge 2C 2016]
100.0%;PCI Device: Intel Corporation Sunrise Point LPC Controller/eSPI Controller
100.0%;PCI Device: Intel Corporation Wireless 8265 / 8275
100.0%;PCI Device: Intel Corporation JHL6340 Thunderbolt 3 Bridge (C step) [Alpine Ridge 2C 2016]
100.0%;PCI Device: Intel Corporation Sunrise Point-LP PCI Express Root Port #5
100.0%;PCI Device: Intel Corporation Sunrise Point-LP HD Audio
100.0%;PCI Device: Intel Corporation Xeon E3-1200 v6/7th Gen Core Processor Host Bridge/DRAM Registers
100.0%;PCI Device: Intel Corporation JHL6340 Thunderbolt 3 Bridge (C step) [Alpine Ridge 2C 2016]
100.0%;PCI Device: Intel Corporation Sunrise Point-LP Active Management Technology - SOL
100.0%;PCI Device: Intel Corporation Sunrise Point-LP Thermal subsystem
100.0%;PCI Device: Intel Corporation Xeon E3-1200 v5/E3-1500 v5/6th Gen Core Processor Thermal Subsystem
  0.0%;PCI Device: Intel Corporation Sunrise Point-LP PMC
  0.0%;runtime-i2c_designware.1
  0.0 pkts/s;nic:br-85986c78d707
  0.0 pkts/s;nic:br-07f039a82b4e
  0.0 pkts/s;nic:br-683eae584bab
  0.0 pkts/s;Network interface: enp0s31f6 (e1000e)
  0.0 pkts/s;nic:docker0
  0.0 pkts/s;nic:br-377c6dd37734
  0.0 pkts/s;nic:veth6f0055f
  0.0%;USB device: xHCI Host Controller
  0.0%;USB device: xHCI Host Controller
  0.0%;PCI Device: Intel Corporation Sunrise Point-LP PCI Express Root Port #1
  0.0%;PCI Device: Intel Corporation Sunrise Point-LP Serial IO I2C Controller #1
  0.0%;PCI Device: Intel Corporation Sunrise Point-LP CSME HECI #1
  0.0%;PCI Device: Realtek Semiconductor Co., Ltd. RTS525A PCI Express Card Reader
  0.0%;PCI Device: Intel Corporation Sunrise Point-LP Serial IO I2C Controller #2
  0.0%;PCI Device: Intel Corporation Sunrise Point-LP Serial IO I2C Controller #0
  0.0%;PCI Device: Intel Corporation JHL6340 Thunderbolt 3 Bridge (C step) [Alpine Ridge 2C 2016]
  0.0%;PCI Device: Intel Corporation Sunrise Point-LP SMBus
  0.0%;PCI Device: Intel Corporation Sunrise Point-LP Serial IO I2C Controller #3
  0.0%;runtime-PNP0C14:00
  0.0 pkts/s;nic:br-48c0a20132ab
  0.0%;runtime-dell-smbios.1
  0.0%;runtime-alarmtimer.0.auto
  0.0%;runtime-reg-dummy
  0.0%;runtime-rtsx_pci_sdmmc.0
  0.0%;runtime-iTCO_wdt
  0.0%;runtime-PNP0C0D:00
  0.0%;runtime-PNP0C09:00
  0.0%;runtime-PNP0C0A:00
  0.0%;runtime-ACPI0003:00
  0.0%;runtime-INT33A1:00
  0.0%;runtime-PNP0C0C:00
  0.0%;USB device: Integrated_Webcam_HD (CN0K49W1LOG00841B3D3A01)
  0.0%;runtime-dcdbas
  0.0%;runtime-bootsplash.0
  0.0%;runtime-microcode
  0.0%;runtime-snd-soc-dummy
  0.0%;runtime-idma64.3
  0.0%;runtime-intel_rapl_msr.0
  0.0%;runtime-INT3403:01
  0.0%;runtime-USBC000:00
  0.0%;runtime-PNP0C14:03
  0.0%;runtime-intel_xhci_usb_sw
  0.0%;runtime-INT33D5:00
  0.0%;runtime-regulatory.0
  0.0%;runtime-idma64.1
  0.0%;runtime-PNP0C14:01
  0.0%;runtime-i2c_designware.2
  0.0%;runtime-PNP0C0E:00
  0.0%;runtime-MSFT0101:00
  0.0%;runtime-dell-smbios.0
  0.0%;runtime-INT0800:00
  0.0%;runtime-rtc-efi.0
  0.0%;runtime-PNP0103:00
  0.0%;runtime-coretemp.0
  0.0%;runtime-INT3403:02
  0.0%;runtime-INT3403:00
  0.0%;runtime-idma64.2
  0.0%;runtime-efivars.0
  0.0%;runtime-i8042
  0.0%;runtime-ACPI000C:00
  0.0%;I2C Device (i2c-DELL081C:00): DELL081C:00
  0.0%;runtime-dell_smm_hwmon
  0.0%;runtime-serial8250
  0.0%;USB device: usb-device-8087-0a2b
  0.0%;I2C Adapter (i2c-6): i915 gmbus dpd
  0.0%;runtime-i2c_designware.3
  0.0%;runtime-PNP0C14:02
  0.0%;runtime-pcspkr
  0.0%;runtime-idma64.0
  0.0%;runtime-dell-laptop
  0.0%;I2C Device (2-0037): dummy
  0.0%;I2C Adapter (i2c-3): Synopsys DesignWare I2C adapter
  0.0%;I2C Adapter (i2c-10): AUX C/DDI C/PHY C
  0.0%;runtime-INT3446:00
  0.0%;I2C Adapter (i2c-8): AUX A/DDI A/PHY A
  0.0%;runtime-INT3400:00
  0.0%;I2C Adapter (i2c-4): i915 gmbus dpc
  0.0%;I2C Device (2-0036): dummy
  0.0%;I2C Adapter (i2c-2): SMBus I801 adapter at f040
  0.0%;I2C Adapter (i2c-0): Synopsys DesignWare I2C adapter
  0.0%;I2C Adapter (i2c-9): AUX B/DDI B/PHY B
  0.0%;I2C Device (2-0050): ee1004
  0.0%;I2C Adapter (i2c-7): Synopsys DesignWare I2C adapter
  0.0%;I2C Adapter (i2c-5): i915 gmbus dpb
  0.0%;I2C Adapter (i2c-1): Synopsys DesignWare I2C adapter
  0.0%;runtime-i2c_designware.0
____________________________________________________________________
 *  *  *   Process Device Activity   *  *  *

Process;Device
systemd;/dev/autofs
;/dev/dri/card0
;/dev/input/event0
;/dev/input/event1
;/dev/input/event11
;/dev/input/event12
;/dev/input/event13
;/dev/input/event14
;/dev/input/event2
;/dev/input/event21
;/dev/input/event3
;/dev/input/event4
;/dev/input/event5
;/dev/input/event6
;/dev/input/event7
;/dev/input/event8
;/dev/input/event9
;/dev/kmsg
;/dev/rfkill
systemd-journal;/dev/kmsg
;/dev/kmsg
bluetoothd;/dev/rfkill
systemd-logind;/dev/dri/card0
;/dev/input/event0
;/dev/input/event0
;/dev/input/event1
;/dev/input/event1
;/dev/input/event11
;/dev/input/event12
;/dev/input/event12
;/dev/input/event13
;/dev/input/event14
;/dev/input/event2
;/dev/input/event2
;/dev/input/event21
;/dev/input/event21
;/dev/input/event3
;/dev/input/event3
;/dev/input/event4
;/dev/input/event4
;/dev/input/event5
;/dev/input/event5
;/dev/input/event6
;/dev/input/event7
;/dev/input/event8
;/dev/input/event9
;/dev/input/event9
wpa_supplicant;/dev/rfkill
;/dev/rfkill
upowerd;/dev/input/event0
gnome-shell;/dev/dri/card0
;/dev/dri/card0
;/dev/dri/card0
;/dev/dri/card0
;/dev/dri/card0
;/dev/input/event0
;/dev/input/event1
;/dev/input/event11
;/dev/input/event12
;/dev/input/event13
;/dev/input/event14
;/dev/input/event2
;/dev/input/event21
;/dev/input/event3
;/dev/input/event4
;/dev/input/event5
;/dev/input/event6
;/dev/input/event7
;/dev/input/event8
;/dev/input/event9
gvfsd-fuse;/dev/fuse
pulseaudio;/dev/snd/controlC0
;/dev/snd/controlC0
;/dev/snd/controlC0
;/dev/snd/controlC0
;/dev/snd/pcmC0D3p
gsd-rfkill;/dev/rfkill
;/dev/rfkill
Xwayland;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
gsd-xsettings;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
mutter-x11-fram;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
chrome;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
xdg-document-po;/dev/fuse
firefox;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
code;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
chrome;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128
;/dev/dri/renderD128

____________________________________________________________________
 *  *  *   AHCI ALPM Residency Statistics - Not supported on this macine   *  *  *

____________________________________________________________________
 *  *  *   Software Settings in Need of Tuning   *  *  *

Description;Script
VM writeback timeout;echo '1500' > '/proc/sys/vm/dirty_writeback_centisecs';
NMI watchdog should be turned off;echo '0' > '/proc/sys/kernel/nmi_watchdog';
Runtime PM for I2C Adapter i2c-4 (i915 gmbus dpc);echo 'auto' > '/sys/bus/i2c/devices/i2c-4/device/power/control';
Runtime PM for I2C Adapter i2c-5 (i915 gmbus dpb);echo 'auto' > '/sys/bus/i2c/devices/i2c-5/device/power/control';
Autosuspend for unknown USB device 3-1.5 (0451:82ff);echo 'auto' > '/sys/bus/usb/devices/3-1.5/power/control';
Autosuspend for USB device USB Receiver [Logitech];echo 'auto' > '/sys/bus/usb/devices/1-9/power/control';
Runtime PM for I2C Adapter i2c-6 (i915 gmbus dpd);echo 'auto' > '/sys/bus/i2c/devices/i2c-6/device/power/control';
Runtime PM for PCI Device Intel Corporation UHD Graphics 620;echo 'auto' > '/sys/bus/pci/devices/0000:00:02.0/power/control';
Runtime PM for disk sda;echo 'auto' > '/sys/block/sda/device/power/control';
Runtime PM for port ata3 of PCI device: Intel Corporation Sunrise Point-LP SATA Controller [AHCI mode];echo 'auto' > '/sys/bus/pci/devices/0000:00:17.0/ata3/power/control';
Runtime PM for PCI Device Intel Corporation Sunrise Point-LP SATA Controller [AHCI mode];echo 'auto' > '/sys/bus/pci/devices/0000:00:17.0/power/control';
Runtime PM for port ata1 of PCI device: Intel Corporation Sunrise Point-LP SATA Controller [AHCI mode];echo 'auto' > '/sys/bus/pci/devices/0000:00:17.0/ata1/power/control';
Runtime PM for PCI Device Intel Corporation Sunrise Point LPC Controller/eSPI Controller;echo 'auto' > '/sys/bus/pci/devices/0000:00:1f.0/power/control';
Runtime PM for PCI Device Intel Corporation Wireless 8265 / 8275;echo 'auto' > '/sys/bus/pci/devices/0000:02:00.0/power/control';
Runtime PM for PCI Device Intel Corporation Sunrise Point-LP PCI Express Root Port #5;echo 'auto' > '/sys/bus/pci/devices/0000:00:1c.4/power/control';
Runtime PM for port ata2 of PCI device: Intel Corporation Sunrise Point-LP SATA Controller [AHCI mode];echo 'auto' > '/sys/bus/pci/devices/0000:00:17.0/ata2/power/control';
Runtime PM for PCI Device Intel Corporation Ethernet Connection (4) I219-LM;echo 'auto' > '/sys/bus/pci/devices/0000:00:1f.6/power/control';
Runtime PM for PCI Device Intel Corporation Sunrise Point-LP Active Management Technology - SOL;echo 'auto' > '/sys/bus/pci/devices/0000:00:16.3/power/control';
